ID,FRECU,SALDO,CUPON,GOLD,DEBITOS,ECIV,SEXO,OCUP,EDAD,HIJOS,INGRESO
14102,17.8998931623932,415,57.0164285714286,1,3,3,2,1,41,0,1515
10098,17.9035947712418,810,90.4666666666667,1,3,2,2,1,36,0,2338
14986,17.9349086934156,2380,43.812,1,4,2,1,2,43,0,9601
13221,17.9484507275132,90,37.0875,0,2,3,1,1,32,0,812
13905,17.95,390,52.6018181818182,1,3,2,1,1,18,1,1406
11150,17.9535522762346,320,28.2523076923077,0,2,1,1,3,18,0,1535
12388,17.9563937856125,345,39.7796296296296,0,2,3,1,1,21,0,1060
14272,18,115,21.215,0,2,2,2,1,30,1,615
10375,18.0192708333333,945,124.389230769231,1,4,1,1,2,46,0,3059
14461,18.0227272727273,575,78.5130434782609,0,2,2,1,1,27,1,991
13195,18.0347222222222,185,39.628,0,2,3,1,3,20,0,977
12037,18.0495833333333,25,20.6266666666667,0,2,1,2,1,30,0,949
12205,18.0832175925926,360,40.7684210526316,0,2,1,1,1,21,0,1023
10476,18.108984375,515,49.9182352941177,1,3,2,2,1,39,1,2000
14977,18.120422979798,895,58.7339130434782,1,3,2,1,1,26,1,3344
12812,18.1218402777778,2126,10,0,4,2,1,2,46,0,5650
13343,18.1219712752525,1725,48.3421739130435,1,4,1,2,2,46,0,1183
13602,18.1364875440917,580,76.5908695652174,0,2,3,1,1,29,0,635
11218,18.1532002314815,280,56.4772727272727,0,2,1,2,3,21,0,658
12615,18.1532002314815,85,10,0,1,2,2,1,33,1,834
11705,18.1550770121083,595,48.8788888888889,0,2,1,1,2,23,0,902
14664,18.1612800925926,695,68.6915384615385,0,2,1,2,2,26,0,951
11530,18.1807450810185,136,30.2577777777778,0,2,1,2,3,18,0,847
11698,18.2083333333333,185,38.6323076923077,0,2,1,1,2,36,0,720
12106,18.2083333333333,145,38.3446153846154,0,1,2,2,1,39,0,669
13162,18.2351944444444,1360,113.691923076923,1,3,1,2,1,51,0,1890
11580,18.2444266010802,905,84.2372,1,3,1,2,1,25,0,2933
11348,18.25,150,65.74,1,3,3,1,2,48,1,951
13093,18.2554608585859,245,30.6130434782609,0,1,1,1,3,36,0,979
12621,18.2607638888889,95,42.17,0,2,1,1,1,26,0,965
14208,18.3082949561404,810,86.358,0,3,1,1,1,18,0,756
12531,18.3408854166667,230,56.73,0,2,3,1,2,25,0,1211
14395,18.358275462963,190,41.7607692307692,0,2,1,1,1,31,1,855
12909,18.378345959596,181,28.365,0,2,1,2,1,18,0,545
11831,18.3993055555556,1010,103.174090909091,1,3,2,2,1,26,1,2106
10386,18.4051587301587,1095,105.788260869565,1,3,1,2,2,30,1,1700
12281,18.4335648148148,130,18.9875,0,1,1,1,1,22,0,642
12480,18.4414262820513,540,59.8670370370371,0,2,2,2,3,29,1,1648
12308,18.4692934782609,275,26.6983333333333,0,1,1,1,1,46,0,1132
13098,18.4719010416667,847,10,0,4,2,2,1,44,0,1328
11518,18.4797348484848,280,40.3921739130435,0,2,1,2,1,34,0,935
13810,18.4991111111111,430,50.79,0,2,1,2,2,20,0,1815
9162,18.5,255,70.3022222222222,0,3,2,1,1,22,0,653
9778,18.5,195,55.6477777777778,0,2,1,1,2,38,0,917
10133,18.5,275,72.4277777777778,0,3,1,2,1,20,0,770
10704,18.5,130,27.9377777777778,0,2,2,1,1,28,1,965
10747,18.5,155,32.8,0,2,1,2,2,34,0,894
11127,18.5,325,69.89,1,3,1,1,1,19,0,1108
11138,18.5,235,63.9144444444444,0,2,1,2,2,19,0,1016
12038,18.5,440,89.9511111111111,1,3,1,2,1,33,0,1291
12275,18.5,145,31.6044444444445,0,2,1,2,3,28,0,692
12578,18.5,305,43.54,1,3,3,1,2,32,0,1132
12739,18.5,105,19.2688888888889,0,2,1,2,1,34,0,709
13440,18.5,320,81.43,1,3,1,1,1,31,0,863
13996,18.5,210,45.8288888888889,0,2,2,1,2,19,1,947
14195,18.5,270,77.9633333333333,1,3,1,1,2,18,0,1114
14336,18.5,190,18.6766666666667,0,2,1,2,1,32,0,1133
14763,18.5,190,50.8077777777778,0,2,1,1,1,25,1,966
11033,18.5163695987654,20,10,0,1,1,1,2,28,0,990
10783,18.5748106060606,205,48.4208333333333,0,2,1,2,1,20,0,882
10312,18.613146043771,535,63.6586956521739,0,2,1,1,2,18,1,1241
9089,18.625,255,73.0633333333333,0,3,1,1,2,26,0,645
10464,18.625,130,22.8822222222222,0,2,1,2,1,24,0,795
10811,18.625,95,10.0588888888889,0,1,2,2,1,18,1,891
11121,18.625,160,36.4133333333333,0,2,2,1,1,18,0,528
11212,18.625,240,64.3033333333333,0,2,1,1,1,36,0,948
11258,18.625,250,62.1433333333333,1,3,2,1,1,38,1,853
11298,18.625,170,40.9477777777778,0,2,2,1,1,18,1,669
11318,18.625,285,96.8233333333333,0,3,2,1,2,28,1,838
11472,18.625,110,33.4844444444444,0,2,1,2,1,27,0,725
11482,18.625,300,80.0244444444444,0,3,1,2,1,20,0,832
11528,18.625,195,48.5722222222222,0,2,1,2,1,28,0,1060
11912,18.625,300,53.7,0,3,2,2,3,33,1,819
12011,18.625,180,43.5233333333333,0,2,1,2,1,23,0,720
12064,18.625,296,36.4166666666667,1,3,1,1,1,29,0,1301
12174,18.625,395,68.7255555555556,1,3,2,1,1,31,1,860
12194,18.625,215,42.9277777777778,0,2,1,2,1,22,0,921
12445,18.625,205,36.3577777777778,0,2,1,2,1,44,0,1092
12491,18.625,320,88.3177777777778,1,3,2,1,1,18,1,1135
12776,18.625,415,46.5333333333333,1,3,1,2,1,22,0,1380
12784,18.625,165,31.1444444444444,0,2,2,2,2,35,1,703
12970,18.625,390,71.83,1,3,2,2,1,28,0,879
13431,18.625,256,29.5433333333333,0,3,1,2,2,32,1,727
13484,18.625,160,39.14,0,2,1,2,1,27,1,996
13617,18.625,435,124.044444444444,1,3,1,2,3,30,1,1092
14402,18.625,155,32.2533333333333,0,2,1,1,3,25,0,577
14426,18.625,145,23.7677777777778,0,2,1,1,2,21,0,750
14631,18.625,240,64.2566666666667,0,2,2,1,1,34,1,894
14913,18.625,215,53.3033333333333,0,2,1,2,1,31,0,650
10364,18.6347222222222,230,127.555,0,4,2,2,2,46,1,818
12584,18.6366238425926,395,58.5054545454545,0,3,2,2,1,33,0,816
9014,18.6870753205128,890,10,0,4,2,2,2,48,1,3343
11624,18.6947222222222,135,38.8490909090909,0,2,1,1,1,25,0,946
11304,18.6970293209877,310,39.8142105263158,0,2,2,2,2,29,1,819
12635,18.7244606481481,460,67.8414285714286,0,2,1,2,2,26,0,1785
13246,18.7337572337963,235,58.1177777777778,0,2,3,2,1,22,0,549
12870,18.7568236714976,510,50.3945833333333,0,2,2,2,2,26,0,2287
12095,18.7588173400673,305,28.1729166666667,0,2,1,2,1,27,0,903
14657,18.7777777777778,100,25.937,0,1,2,2,2,18,0,710
11356,18.8,180,72.3033333333333,0,3,2,2,1,22,1,671
13578,18.8333333333333,190,26.87875,0,2,1,2,1,29,1,675
13132,18.8420651455026,3915,61.4722727272727,1,4,1,1,2,42,0,9731
12488,18.848731884058,415,42.8058333333333,0,2,2,1,1,35,1,740
10748,18.8531221064815,440,94.3111111111111,1,3,1,2,2,25,0,1467
12507,18.9159356725146,910,113.076,1,3,2,1,1,20,1,3674
9391,18.9643849206349,220,30.8593333333333,0,2,2,2,2,24,0,923
10035,18.9939722222222,1940,159.156153846154,1,4,2,1,2,44,0,2999
11029,18.9944444444444,40,42.515,0,2,3,1,1,18,0,803
12207,18.9944444444444,355,59.8629411764706,0,2,1,1,1,28,0,769
13015,18.9948671497585,865,99.8095833333333,1,3,1,1,2,24,0,2810
11092,19.0015239197531,545,84.9195454545455,0,2,1,1,2,18,0,2193
10033,19.039797008547,320,56.975,0,2,2,2,1,34,1,1321
11304,19.0470679012346,225,22.7652631578947,0,1,1,2,1,27,0,745
12118,19.0792824074074,980,124.755789473684,1,3,2,2,2,22,0,2940
10429,19.0909090909091,250,50.5191666666667,0,2,1,2,2,32,0,1097
13720,19.1015432098765,710,84.1094736842105,1,3,2,1,1,32,0,1333
12999,19.1144886363636,2675,177.403846153846,1,4,2,1,1,44,0,3352
13426,19.1207986111111,363,10,0,4,2,2,1,31,0,1060
12986,19.2040551346801,545,67.8129166666667,0,2,2,2,1,27,0,633
11830,19.2149850217865,441,60.1038888888889,0,2,1,2,1,26,0,912
13972,19.2219618055556,310,80.1244444444444,1,3,2,2,1,24,1,914
10728,19.2222222222222,210,32.861,0,2,1,2,3,18,0,544
11681,19.2277488425926,510,51.4076,0,2,2,1,2,22,1,1783
13162,19.2300264550265,920,141.114545454545,1,3,1,2,2,29,0,927
10201,19.2357978395062,418,61.798125,0,2,2,2,1,34,0,602
12810,19.2638888888889,10,15.8,0,1,2,2,1,19,1,889
11571,19.3650910143098,325,54.8860869565217,0,2,3,1,1,18,0,962
11151,19.3770001446759,110,21.8958823529412,0,1,1,2,1,37,0,518
12123,19.3822916666667,420,49.9347368421053,0,2,1,1,3,22,0,999
13725,19.4115740740741,708,60.308,0,2,2,2,2,30,1,2050
9960,19.4142814009662,565,69.0008333333333,0,2,1,2,1,22,0,1463
10591,19.4200173611111,520,44.0027272727273,1,3,2,1,2,36,1,1910
12072,19.4200396825397,85,11.6666666666667,0,1,1,1,1,30,0,807
12431,19.4361516203704,560,118.864545454545,0,3,1,2,1,27,0,827
10774,19.447380050505,240,21.7134782608696,0,1,2,2,1,31,1,904
12791,19.4493842592593,400,144.346666666667,0,4,1,1,2,45,1,832
13765,19.4545454545455,145,24.825,0,2,1,2,1,33,1,738
12818,19.4709325396825,90,27.085,0,1,1,1,1,18,0,898
10153,19.4744791666667,170,24.3485714285714,0,1,1,1,1,24,0,987
14599,19.525,2330,272.79,0,4,2,1,2,44,0,813
13336,19.5306712962963,165,32.65,0,2,1,1,1,32,0,906
14326,19.5360932677469,440,51.7232,0,2,1,2,2,25,0,1757
10592,19.584129372428,430,86.236,1,3,1,2,1,27,0,1901
11682,19.584129372428,250,92.683,0,2,1,2,1,28,0,1123
11850,19.584129372428,300,49.095,0,3,1,2,2,18,0,766
12193,19.584129372428,315,73.381,1,3,2,1,1,27,0,1230
12629,19.584129372428,200,35.758,0,2,1,2,2,48,0,603
12873,19.584129372428,160,48.047,0,2,3,2,1,18,0,916
13733,19.584129372428,335,69.18,0,3,1,2,1,18,0,672
11422,19.5923637415825,775,132.321304347826,1,3,1,1,1,41,0,1953
11810,19.6128472222222,330,67.6990909090909,1,3,2,2,2,28,0,1367
9157,19.6239613791423,1341,221.206,1,4,2,1,1,43,1,5640
12726,19.6408822016461,175,39.574,0,2,2,1,1,28,1,738
11910,19.6476851851852,210,44.102,0,2,1,1,1,29,0,572
10785,19.6578914141414,780,69.4817391304348,1,3,1,1,1,32,0,2818
14757,19.6761775362319,280,36.495,0,1,1,2,1,36,0,837
10309,19.697043578905,505,61.0196,0,2,1,1,1,25,0,1448
13072,19.705787037037,525,64.3236842105263,0,2,1,2,1,21,0,851
14839,19.7471990740741,42,10,0,1,1,2,2,34,1,867
9620,19.8032484567901,240,43.5753846153846,0,2,1,1,2,27,0,963
10294,19.8181623931624,280,52.8214285714286,0,2,1,1,1,25,0,1251
10156,19.8324066358025,570,72.146875,1,3,1,1,1,30,0,1958
13065,19.8556733091787,1553,87.8083333333333,1,4,2,1,2,41,1,4999
14206,19.8569444444444,520,49.7188,0,2,3,1,2,41,0,853
11637,19.8636363636364,225,40.8158333333333,0,2,1,1,1,29,0,937
11552,19.876333429784,265,31.6448,0,1,1,1,2,18,0,985
11533,19.8804137731481,185,114.104,1,3,1,2,1,25,0,911
12364,19.8804137731481,115,100.414,0,2,3,1,1,37,0,759
10956,19.8865036231884,630,71.5212,0,2,1,2,1,19,0,588
14847,19.906285824515,1375,146.331363636364,1,3,2,1,2,43,1,916
14411,19.9148958333333,925,97.452380952381,0,3,1,2,1,27,0,639
11778,19.924537037037,280,151.795,1,4,1,1,1,43,0,1102
9030,19.9518417874396,1160,105.635416666667,1,3,1,1,1,33,0,2207
13190,19.9594907407407,95,16.5942857142857,0,2,2,1,2,29,0,582
12869,19.975,380,49.6704761904762,0,2,1,1,1,36,0,967
10620,19.9854166666667,15,12.2433333333333,0,1,1,1,1,32,0,993
12933,19.9903381642512,1450,130.045416666667,1,3,2,2,2,47,1,2221
12408,19.9936304012346,1020,26.0236363636364,0,3,1,2,1,30,0,1811
14385,20,70,77.32,0,3,1,2,2,34,0,629
10174,20.0262310606061,1280,99.7334782608696,0,3,1,1,2,29,0,585
14576,20.0287772331155,225,44.5761111111111,0,1,1,2,1,37,0,935
12411,20.0771494708995,875,88.3695454545454,1,3,1,1,1,31,0,3340
12205,20.0777599344136,1525,149.6884,1,3,2,1,2,43,0,5752
13069,20.1041666666667,350,52.83,0,2,1,1,2,27,0,846
13539,20.1181080840456,485,97.4171428571429,1,3,2,2,1,22,1,877
9631,20.1244606481481,230,39.5647619047619,0,1,1,1,1,30,0,886
11513,20.1702224794239,145,36.945,0,2,2,2,2,28,0,846
12072,20.1702224794239,220,53.115,0,2,1,1,2,38,0,506
12624,20.1702224794239,381,51.163,1,3,2,1,2,35,0,1184
13286,20.1702224794239,170,34.879,0,2,1,2,3,32,0,629
13558,20.1702224794239,370,57.785,1,3,1,2,2,34,1,1138
9837,20.171211622807,1320,28.8165,0,4,2,1,1,44,1,4468
13261,20.1934523809524,640,86.4075,1,3,2,1,1,21,1,1341
10322,20.1991959064328,175,19.524,0,1,3,1,2,25,0,558
10143,20.2133619639376,1193,119.43,1,3,2,1,2,27,1,5108
13215,20.2187827093398,391,51.1925,0,2,1,2,1,25,0,1010
12016,20.2550538446055,870,98.9954166666666,1,3,1,2,1,28,0,2773
14176,20.2952596618357,745,83.4154166666667,0,2,2,2,1,27,1,1393
10531,20.3461538461538,275,52.6692857142857,0,2,1,2,1,28,0,1068
13690,20.3587436868687,535,63.765652173913,0,2,3,2,1,32,0,819
12636,20.3630960648148,190,39.5045454545455,0,2,3,1,1,42,0,820
14862,20.3751373106061,2365,11.9782608695652,0,4,2,1,2,47,1,3458
10586,20.392695752818,315,48.7945833333333,0,2,1,2,2,24,0,962
12625,20.40625,375,54.3005882352941,0,2,1,1,1,30,0,919
10050,20.4199112654321,320,10,0,4,2,2,1,33,1,1260
13737,20.4199112654321,1140,10,0,4,1,1,2,43,0,534
11152,20.4285714285714,110,24.14375,0,2,1,2,2,32,0,983
11426,20.4463084795322,966,99.5375,1,3,1,1,3,27,0,2564
12245,20.4560001052189,542,103.883043478261,0,2,1,1,1,19,0,1398
9653,20.4951757154882,465,101.548333333333,1,3,3,1,2,28,0,999
13162,20.5282638888889,155,46.7957142857143,0,2,1,2,2,27,0,626
12209,20.5587258454106,450,46.3229166666667,0,2,3,2,1,22,0,536
13759,20.568287037037,800,109.743125,1,3,1,2,2,35,1,1753
13888,20.6069444444444,206,69.3644444444445,0,2,1,2,2,18,0,670
12725,20.6363636363636,1010,90.8386956521739,1,3,2,2,1,19,0,4069
11843,20.6535653180354,945,92.1891666666667,1,3,1,2,2,25,0,3701
13560,20.686283436214,276,10,0,2,1,2,1,18,0,594
10658,20.7073598251029,205,44.698,0,2,1,2,1,18,0,823
12049,20.7073598251029,120,27.995,0,1,1,2,2,19,0,526
12074,20.7073598251029,365,92.672,1,3,1,2,3,35,0,890
12157,20.7073598251029,345,77.215,1,3,1,1,1,25,0,1430
12287,20.7073598251029,235,44.272,0,2,2,1,2,28,1,894
12960,20.7073598251029,215,42.86,0,2,2,1,2,25,1,748
14528,20.7073598251029,290,84.511,0,2,3,1,1,24,0,1083
14722,20.7073598251029,245,69.158,0,2,1,1,1,29,0,1048
110245,20.7073598251029,210,93.619,0,2,1,2,2,18,0,727
13504,20.7895833333333,30,36.31,0,2,1,2,2,30,0,968
13094,20.7976128472222,1270,161.162941176471,1,4,2,1,2,46,0,2782
14586,20.8455295138889,233,34.9,0,2,1,1,1,21,0,985
13371,20.8509946469907,405,52.4847058823529,0,2,1,2,3,23,0,1648
110117,20.8939236111111,220,57.5677777777778,0,2,1,1,1,30,0,905
11754,20.9186888227513,190,57.61875,0,2,3,2,1,27,0,665
13315,20.9444444444444,230,124.8325,1,4,1,1,2,43,0,1002
12868,20.9884722222222,120,26.0972727272727,0,1,2,2,3,18,0,750
14598,21,6,10,0,1,1,2,3,20,0,934
14721,21.0888888888889,260,41.9636363636364,0,1,1,1,2,38,0,1343
13340,21.1069474902534,620,106.571,0,2,1,2,1,22,0,777
10166,21.1636111111111,210,33.526875,0,1,1,2,1,32,0,563
19858,21.175398478836,8671,21.1668181818182,0,4,2,1,2,44,1,9515
12855,21.1963673941799,100,36.31625,0,2,1,2,1,28,0,970
10381,21.2,90,35.79,0,2,2,2,2,21,1,971
11069,21.2025248015873,2690,48.6790909090909,1,4,2,2,2,45,0,9352
15004,21.2259259259259,140,45.3257142857143,0,2,3,2,3,26,0,658
9610,21.2553819444444,60,24.4,0,2,1,1,1,22,0,927
10129,21.2857142857143,225,31.7275,0,2,1,1,1,20,0,1019
10263,21.2857142857143,205,31.48875,0,2,1,1,1,37,0,627
11331,21.2857142857143,275,72.3275,1,3,1,1,2,32,0,1045
11911,21.2857142857143,170,25.7875,0,2,1,2,2,24,1,987
11982,21.2857142857143,145,24.66,0,2,2,1,2,32,1,637
13170,21.2857142857143,180,60.855,0,2,2,1,1,30,1,881
14851,21.2857142857143,205,30.26125,0,2,2,2,1,22,0,854
10920,21.295787037037,25,41.85,0,2,2,2,3,31,1,980
10407,21.3196364688552,355,46.0495652173913,0,2,2,2,1,25,0,1613
14421,21.3327205882353,420,55.6638888888889,0,2,1,1,1,26,0,855
12841,21.3543981481481,262,30.7531578947368,0,2,1,2,1,29,0,997
13241,21.3571428571429,140,41.32375,0,2,1,2,3,29,0,570
10046,21.3582638888889,520,112.036363636364,1,3,1,1,1,36,0,2141
12797,21.3705555555556,165,25.54875,0,1,1,1,2,25,0,566
11290,21.4105455597643,355,55.8926086956522,0,2,2,2,1,27,0,833
10092,21.4297008547009,560,83.048,1,3,3,2,2,18,0,1412
14000,21.4444444444444,50,10,0,1,1,1,2,35,0,858
12350,21.5,105,79.0333333333333,1,3,1,2,1,22,0,860
110294,21.5106481481481,995,99.5486363636363,1,3,1,2,2,23,0,3479
13669,21.525,315,54.7719047619048,0,2,1,1,1,25,0,571
14649,21.5349431818182,1490,139.614347826087,1,3,1,1,2,41,0,4155
14248,21.5393744739057,430,53.1408695652174,0,2,1,2,1,39,0,1492
10688,21.5516001157407,155,29.5452380952381,0,1,1,2,1,30,0,780
10406,21.571907285575,464,67.961,0,2,3,2,2,30,0,1760
11198,21.5777970679012,625,10,0,3,1,2,1,21,0,2720
13385,21.5933119212963,965,176.085714285714,0,3,1,1,1,30,0,634
13806,21.6050952635328,100,28.56,0,1,2,2,1,21,1,553
9859,21.6695216049383,540,116.144,0,3,1,2,1,20,0,639
12705,21.6755825617284,1497,10,0,4,2,1,2,47,1,993
13998,21.7043981481481,524,43.9352380952381,0,2,2,2,1,20,1,867
14966,21.7245248538012,820,92.7965,1,3,1,2,1,39,0,3148
11434,21.7797288359788,215,26.5313636363636,0,1,1,2,2,22,0,998
12336,21.7933119212963,960,221.707142857143,1,3,2,2,3,33,1,1673
12363,21.8309722222222,130,52.91,0,2,2,2,1,31,1,549
12263,21.8821180555556,445,60.107619047619,0,2,1,2,1,32,0,1715
9090,21.8968078703704,295,59.0490909090909,0,2,1,2,1,29,0,899
14577,21.9971122685185,50,35.5666666666667,0,2,2,2,2,38,1,929
11701,22,21,10,0,1,1,1,1,22,0,865
14013,22,30,46.415,0,2,1,2,2,36,0,825
14143,22.0257480506823,355,50.532,0,2,2,2,3,34,0,1049
10825,22.0416666666667,340,44.2188888888889,0,2,1,2,1,23,0,901
9658,22.0666666666667,275,38.878125,0,2,2,1,3,38,1,994
10435,22.0905758101852,105,48.622,0,2,1,1,1,34,0,571
13676,22.0905758101852,85,26.172,0,2,1,2,1,27,0,688
13934,22.1424739583333,1370,10,0,4,2,1,2,45,0,1671
13939,22.1424739583333,350,10,0,4,2,1,1,34,0,1027
13044,22.1666666666667,305,61.44,1,3,1,2,1,19,0,1288
13883,22.2493351337449,210,47.752,0,2,1,2,1,39,0,867
11690,22.2591820987654,300,47.5047368421053,0,2,1,2,2,24,0,1148
12876,22.3016001157407,430,102.440476190476,0,2,1,2,1,33,0,973
14098,22.30625,1290,153.541304347826,1,3,1,1,2,22,1,3434
13870,22.3119598765432,420,28.136,0,3,1,2,1,27,0,1773
12355,22.3228395061728,540,68.3026315789474,0,2,1,1,2,18,0,1315
9174,22.3244158950617,155,37.99,0,1,1,2,1,18,0,699
12916,22.3244158950617,190,37.148125,0,1,1,1,1,20,0,846
13723,22.3244158950617,210,74.96875,0,1,2,1,1,32,1,1081
14842,22.3244158950617,70,14.96125,0,1,2,2,1,32,1,807
14505,22.3354205246914,120,31.1371428571429,0,2,2,2,2,25,1,839
12151,22.3415596064815,165,74.648,0,3,1,1,2,32,0,768
13437,22.3605118312757,470,74.6125,0,2,1,2,1,24,0,1394
9962,22.4,200,57.0183333333333,0,3,1,1,1,26,0,614
12130,22.4243402777778,2090,208.307619047619,1,4,2,1,2,45,0,6081
14290,22.4986111111111,160,56.83,0,2,2,2,1,32,1,969
14579,22.5431365740741,60,30.5,0,2,1,2,1,28,0,975
10170,22.5538011695906,455,46.5175,0,2,1,2,1,18,0,1582
10580,22.6302777777778,1550,161.369545454545,1,4,2,1,1,45,1,3542
14249,22.6519764957265,180,26.9285714285714,0,1,1,1,1,18,0,875
13812,22.6707798032407,210,68.4411111111111,0,2,1,2,3,34,0,1144
10927,22.6858948586745,220,32.064,0,1,1,2,1,26,0,870
11614,22.7385264376218,472,81.665,0,2,2,2,1,25,0,1722
12326,22.76875,130,22.8425,0,1,1,1,1,34,0,973
10067,22.7789108187134,230,23.25,0,1,1,2,1,40,0,984
11892,22.7890625,125,78.442,0,2,1,2,1,27,1,518
11112,22.8333333333333,125,20.895,0,1,2,1,1,26,1,622
11169,22.8434664351852,1160,10,0,4,1,1,2,47,0,1909
11301,22.85,110,27.21,0,1,3,1,1,37,0,668
14942,22.8577485380117,1445,153.4465,1,3,2,1,2,44,1,1624
14448,22.8814576903292,390,59.1736842105263,0,2,2,2,1,53,1,1386
13239,22.9340277777778,830,96.9289473684211,1,3,1,1,1,33,0,1205
10110,22.9403283382066,440,77.531,0,2,1,1,2,31,0,1602
9312,22.9425400641026,700,10,0,3,1,1,1,24,0,2284
10425,22.9450925925926,75,27.4516666666667,0,1,1,2,1,25,0,879
14715,22.9634424603175,1260,178.967333333333,1,4,2,1,2,44,1,2372
11344,23.0043402777778,40,23.186,0,1,1,1,1,30,0,885
14401,23.0271784979424,200,36.6057894736842,0,1,1,2,1,18,0,768
10953,23.0394046585648,270,44.0605882352941,0,2,2,2,1,25,1,608
11431,23.0833333333333,370,58.9205263157895,0,2,1,1,1,33,0,1520
12116,23.0933119212963,545,73.5409523809524,0,2,1,2,2,18,0,789
12685,23.1291666666667,110,83.4966666666667,1,3,2,2,1,29,1,893
9794,23.1433119212963,260,51.8772727272727,0,1,2,2,1,18,1,894
11251,23.1666261574074,165,63.2871428571429,0,2,1,2,1,18,0,830
9894,23.1686022603486,240,46.3694444444444,0,1,1,2,2,18,0,609
11879,23.197514619883,585,63.8080952380952,0,2,1,1,2,18,0,1372
11856,23.2371766067538,485,29.7633333333333,0,2,1,1,1,18,0,1888
11603,23.2437080439815,222,10,0,2,1,1,2,18,0,953
10923,23.25,620,95.0338461538462,1,3,1,2,1,33,0,912
10344,23.2690104166667,215,70.1777777777778,0,2,2,1,1,26,0,771
11129,23.2718788580247,340,10,0,4,3,2,1,38,0,1615
12997,23.2957798032407,455,123.945555555556,1,3,1,1,1,18,0,1200
11179,23.3125,85,34.4677777777778,0,1,1,2,1,29,0,876
14059,23.3172518004115,240,123.741,0,2,1,2,1,32,0,977
9818,23.3304398148148,370,112.014285714286,0,3,1,2,1,18,0,841
14903,23.3333333333333,280,51.3271428571429,0,3,1,2,2,23,0,706
12760,23.3373302469136,50,33.625,0,2,2,2,1,22,0,843
11109,23.337996031746,110,16.1266666666667,0,1,1,2,1,43,0,959
14535,23.3594287367725,310,78.7873333333334,0,2,1,2,1,29,0,1400
12932,23.3605118312757,525,77.4473684210526,0,2,1,2,2,31,0,1220
12632,23.4140316358025,33,10,0,1,1,2,1,18,0,900
11604,23.4387286324786,870,149.26,1,3,1,1,2,34,0,2835
10831,23.442037037037,283,33.675625,0,2,2,2,1,29,0,868
14347,23.446222350823,575,65.8826315789474,0,2,2,1,1,37,1,2083
10324,23.5032822712418,2005,75.5277777777778,1,4,1,1,3,45,0,2808
11984,23.5072916666667,30,21.64,0,1,3,2,2,23,0,815
13297,23.5714285714286,215,48.3455555555556,0,2,1,2,2,27,0,879
14187,23.5806317007797,655,100.111,0,2,3,1,1,31,0,980
12763,23.6000405092593,129,10,0,2,3,2,3,27,0,852
13793,23.6333333333333,230,30.4975,0,1,1,2,1,21,0,1306
14314,23.6433119212963,850,133.66619047619,1,3,2,2,1,30,0,1908
11446,23.6489158950617,2392,10,0,4,1,1,2,44,0,3990
9074,23.7516001157407,1025,110.626190476191,1,3,1,2,1,32,0,2359
12992,23.7974097222222,160,58.8366666666667,0,2,3,1,1,37,0,569
13771,23.8,330,80.2766666666667,1,3,1,2,1,18,1,1447
12901,23.8576388888889,470,90.4866666666667,1,3,2,1,1,31,1,1187
11781,23.8667476851852,300,10,0,4,1,1,1,24,0,963
12087,23.9190170304233,179,36.7766666666667,0,1,1,2,1,18,0,839
14008,23.941975308642,835,90.4957894736842,1,3,1,2,1,32,1,2230
12904,23.946222350823,160,37.2905263157895,0,1,1,2,1,30,0,860
13311,23.9490527534113,800,119.301428571429,1,3,2,2,1,44,1,2298
12592,23.9554166666667,120,45.0316666666667,0,2,2,1,2,18,1,975
10887,23.9642857142857,560,68.2213333333333,1,3,1,1,1,27,0,2635
11094,23.9668650793651,670,101.186666666667,1,3,1,1,3,43,0,1268
11473,24.0221180555556,160,65.7163636363636,0,1,1,1,1,25,0,735
11037,24.0333333333333,930,103.644736842105,1,3,2,1,1,18,1,3595
11916,24.0523450854701,284,10,0,2,1,1,2,30,0,881
13230,24.0987573099415,345,54.474,0,2,1,2,1,26,0,658
13495,24.2289153439153,995,80.5366666666667,1,3,2,1,1,28,0,1994
11635,24.2503630604288,1210,122.67,1,3,2,2,1,27,1,1682
11909,24.2513831018518,2258,10,0,4,3,1,2,48,0,575
11226,24.2603125,30,35.925,0,2,1,2,3,25,0,973
12050,24.3120324074074,313,10,0,2,2,1,1,23,1,1354
11634,24.312224537037,507,10,0,2,1,1,1,33,0,619
10022,24.3307986111111,10,14.5,0,1,2,2,1,18,0,972
11342,24.3408260233918,484,66.7455,0,2,1,2,1,28,0,896
12771,24.352706404321,180,87.74,0,2,1,1,3,23,1,950
10496,24.364557514245,565,67.7642857142857,1,3,2,1,1,28,1,995
9631,24.3850303819444,4944,10,0,4,2,1,2,46,1,9726
11502,24.3850303819444,6090,10,0,4,1,1,2,46,0,4489
11771,24.3850303819444,2703,10,0,4,2,1,1,46,1,9704
12839,24.3850303819444,411,10,0,3,1,2,1,21,0,826
13689,24.3850303819444,1008,10,0,4,2,2,2,42,0,2601
13790,24.3850303819444,520,10,0,3,1,1,2,18,0,987
210237,24.3850303819444,1291,10,0,4,2,2,2,42,1,4604
9785,24.40625,1225,35.3805882352941,1,3,2,2,2,25,1,3754
11099,24.4185223765432,40,118.4125,0,1,1,2,2,35,0,990
10872,24.4726284722222,1779,10,0,4,1,2,2,41,0,3651
11235,24.4936728395062,1708,184.895263157895,1,4,1,1,3,43,0,1557
